# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
27	0.603512	89.9807094	None	8.562978821e-15	1.418858087e-14	4.095150156e-24	1	6.721696104e-15	0.469485864	0.349360127	1.273093104e-10
28	0.625784	17.28008753	28.70665765	1.167612831e-12	1.865840017e-12	1.625099106e-21	1	7.467984639e-13	0.400333385	0.3508914987	8.859965397e-10
29	0.626888	20.21672698	24.14971429	1.503267288e-12	2.397983826e-12	2.626048192e-21	1	9.800239704e-13	0.4087203899	0.3489060564	1.11242609e-09
30	0.626788	24.4453125	31.26278984	1.342136828e-12	2.141293109e-12	2.258751394e-21	1	8.695167653e-13	0.4060755006	0.3473105319	1.069699529e-09
31	0.626672	16.30510127	20.26224784	1.608360419e-12	2.566510736e-12	2.911132303e-21	1	1.05320039e-12	0.4104325725	0.3462328245	1.149282766e-09
32	0.495468	None	None	2.886616179e-24	1.194948037e-24	2.294557665e-24	1	2.52864711e-21	0.6919071593	0.3603278812	1.831575351e-12
33	0.500512	None	None	2.903058795e-24	1.218407535e-24	2.293231203e-24	1	5.035238672e-21	0.6793120526	0.3609225805	1.921862322e-12
34	0.495572	None	None	2.888882969e-24	1.200863048e-24	2.293768867e-24	1	2.595470939e-21	0.6889377342	0.3606814442	1.888044374e-12
35	0.500984	None	None	2.905261381e-24	1.223018034e-24	2.292548914e-24	1	5.275156842e-21	0.677123753	0.3612287422	2.038886105e-12
36	0.507256	None	None	2.920620817e-24	1.247818558e-24	2.287657367e-24	1	1.784880875e-19	0.666283706	0.363429063	3.760321447e-12
37	0.5148	None	None	2.945325837e-24	1.279675629e-24	2.286548824e-24	1	4.76275773e-19	0.6502753107	0.3639290175	4.981031168e-12
38	0.507256	None	None	2.928716017e-24	1.241407833e-24	2.299004445e-24	1	1.984762919e-19	0.6636203566	0.3583392414	4.430723167e-12
39	0.514904	None	None	2.954521427e-24	1.273698096e-24	2.298689182e-24	1	5.447528694e-19	0.6469618241	0.3584799765	4.880948811e-12
