# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
231	0.762988	2.854203262	5.456890199	1.581277606e-05	2.071544812e-05	7.137728713e-09	0.9999792774	1.023098122e-07	0.004708614686	0.1288050168	0.0002744813616
232	0.614724	4.741901912	19.15046194	1.94204097e-09	3.159201083e-09	4.24356739e-15	0.9999999968	5.154137126e-10	0.1631460249	0.1924784334	1.155571126e-06
233	0.607372	5.755857657	10.55425849	3.550320255e-10	5.845359246e-10	1.271832207e-15	0.9999999994	1.112901165e-10	0.1903890491	0.1916352876	1.869974171e-06
234	0.693076	3.538827465	33.75851852	1.829225346e-08	2.639258621e-08	1.853743762e-13	0.9999999736	1.761751549e-09	0.06674706979	0.1434706681	5.698198456e-06
235	0.693588	3.991498094	20.82768103	7.082856641e-09	1.021178182e-08	8.730948981e-14	0.9999999898	7.051841787e-10	0.06905024555	0.1430462665	6.93270131e-06
236	0.699816	3.485534591	8.586100386	1.163808626e-06	1.662568956e-06	3.162688885e-10	0.9999983371	5.246669931e-08	0.03143051891	0.1673886723	0.000158878572
237	0.706072	3.382806982	5.351989647	8.509362175e-07	1.204791434e-06	2.667202973e-10	0.9999987949	3.381672068e-08	0.02792065122	0.1666508036	0.0001847348632
238	0.787844	2.766940709	12.22829582	3.900568191e-05	4.948819568e-05	1.670386825e-08	0.9999504951	1.590762395e-07	0.002988862148	0.1174159701	0.0002650383608
239	0.788672	2.721885776	7.326181642	4.758977704e-05	6.031146742e-05	2.381140368e-08	0.9999396647	1.423965116e-07	0.002097221158	0.1169789096	0.000309839373
240	0.581724	7.743801653	11.16978009	1.231781157e-10	2.117459344e-10	4.237438869e-16	0.9999999998	5.229564548e-11	0.2469715341	0.1999926084	1.736633158e-06
241	0.586748	7.814864638	10.03637524	5.460698904e-11	9.306683451e-11	2.10020738e-16	0.9999999999	2.497140003e-11	0.2683172822	0.1997747517	1.957843246e-06
242	0.627376	5.319293332	14.13513514	2.349342347e-10	3.744633029e-10	4.945569533e-15	0.9999999996	7.430583901e-11	0.1984242287	0.1516214682	1.082227061e-05
243	0.637776	5.282938042	9.867166707	2.136621854e-10	3.350033567e-10	5.084566663e-15	0.9999999997	6.182253194e-11	0.1845329317	0.1509917257	1.24274561e-05
244	0.726024	3.472555798	5.681720229	7.176655842e-06	9.882365918e-06	1.821008984e-09	0.9999901158	1.073208474e-07	0.01073667018	0.1791792809	0.0001560730138
245	0.74362	3.037813119	7.44101491	0.0001468108119	0.0001973826669	3.311310549e-08	0.9998025842	7.632283312e-07	0.003753949056	0.1775689276	0.000141821169
246	0.804844	2.560674247	7.258692629	0.000647600066	0.0008039042564	5.825486855e-07	0.9991955132	6.715020869e-07	0.0003507027837	0.1233177898	0.0005732884538
247	0.812252	2.505099413	6.937716263	0.004325240835	0.005320215577	3.885092513e-06	0.9946758993	3.080984967e-06	8.835870752e-05	0.1231121626	0.0005775698782
248	0.589076	6.752722737	11.13582465	1.703884809e-10	2.892453633e-10	9.792729929e-16	0.9999999997	6.43310211e-11	0.222408243	0.188871231	2.900383204e-06
249	0.591776	6.843681519	12.20360313	8.125007127e-11	1.37297721e-10	5.751146094e-16	0.9999999999	3.282414891e-11	0.2390686565	0.1879473586	3.584598093e-06
